OBS,Latitude,Longitude,july_min,jan_max,prec,evap,soil,wind
DOAY1103007,-33.48966667,20.76616667,0.23,37.73,300.59,0.03,0.43,4.14
DOAY1103008,-33.48916667,20.7715,0.23,37.73,300.59,0.03,0.43,4.14
WMPY1090401,-34.1325,19.342,1.57,36.73,458.79,0.16,0.45,3.73
NGFY1101802,-33.82133333,18.999,6.06,33.55,506.25,0.19,0.45,3.49
NGFY1103101,-33.80633333,19.34716667,1.57,36.73,458.79,0.16,0.45,3.73
NGFY1103102,-33.8095,19.35166667,1.57,36.73,458.79,0.16,0.45,3.73
NGFY1103104,-33.764,19.39416667,1.57,36.73,458.79,0.16,0.45,3.73
NGFY1103106,-33.77116667,19.39133333,1.57,36.73,458.79,0.16,0.45,3.73
NGFY1103109,-33.78333333,19.39033333,1.57,36.73,458.79,0.16,0.45,3.73
SMRY1101802,-33.841,18.6285,6.06,33.55,506.25,0.19,0.45,3.49
SMRY1101806,-33.85816667,19.04166667,6.06,33.55,506.25,0.19,0.45,3.49
SMRY1102502,-34.3085,18.83083333,10.17,24.48,474.61,0.22,0.42,3.61
SHRY1072801,-33.969,19.243,1.57,36.73,458.79,0.16,0.45,3.73
SHRY1072802,-33.96516667,19.235,1.57,36.73,458.79,0.16,0.45,3.73
AGRY1040904,-34.41666667,20.6455,8.98,29.13,237.3,0.02,0.37,4.33
AGRY1040905,-34.41433333,20.64783333,8.98,29.13,237.3,0.02,0.37,4.33
AGRY1040906,-34.41666667,20.65116667,8.98,29.13,237.3,0.02,0.37,4.33
AGRY1040914,-34.41433333,20.63333333,8.98,29.13,237.3,0.02,0.37,4.33
AGRY1040916,-34.4325,20.69666667,8.98,29.13,237.3,0.02,0.37,4.33
AGRY1040917,-34.43283333,20.7005,8.98,29.13,237.3,0.02,0.37,4.33
AGRY1040918,-34.41666667,20.60483333,8.98,29.13,237.3,0.02,0.37,4.33
AGRY1102001,-33.69866667,19.08233333,0.23,36.51,527.34,0.21,0.47,3.48
AGRY1102002,-33.691,19.1,0.23,36.51,527.34,0.21,0.47,3.48
AGRY1102003,-33.69183333,19.10733333,0.23,36.51,527.34,0.21,0.47,3.48
AGRY1102004,-33.69416667,19.11283333,0.23,36.51,527.34,0.21,0.47,3.48
AGRY1102005,-33.696,19.11566667,0.23,36.51,527.34,0.21,0.47,3.48
AGRY1102007,-33.70316667,19.114,0.23,36.51,527.34,0.21,0.47,3.48
AGRY1102009,-33.71216667,19.11716667,0.23,36.51,527.34,0.21,0.47,3.48
AGRY1102010,-33.71433333,19.11983333,0.23,36.51,527.34,0.21,0.47,3.48
AGRY1102011,-33.713,19.12316667,0.23,36.51,527.34,0.21,0.47,3.48
AGRY1102012,-33.71716667,19.1205,0.23,36.51,527.34,0.21,0.47,3.48
AGRY1102015,-33.72433333,19.11716667,0.23,36.51,527.34,0.21,0.47,3.48
AGRY1110317,-34.44766667,20.4945,8.98,29.13,237.3,0.02,0.37,4.33
AGRY1110318,-34.45183333,20.48333333,8.98,29.13,237.3,0.02,0.37,4.33
AGRY1071404,-33.295,25.357,4.02,43.29,701.37,0.26,0.41,3.92
AGRY1071406,-33.29183333,25.34683333,4.02,43.29,701.37,0.26,0.41,3.92
AGRY1071408,-33.28966667,25.34133333,4.02,43.29,701.37,0.26,0.41,3.92
AGRY1071801,-33.2005,26.14133333,3.23,43.65,891.21,0.43,0.43,3.91
AGRY1071808,-33.48966667,23.62583333,-0.38,38.85,442.97,0.17,0.41,3.3
AGRY1071809,-33.49416667,23.6355,-0.38,38.85,442.97,0.17,0.41,3.3
AGRY1071904,-33.50533333,23.63783333,-0.38,38.85,442.97,0.17,0.41,3.3
AGRY1071909,-33.50183333,23.63783333,-0.38,38.85,442.97,0.17,0.41,3.3
AGRY1071910,-33.49816667,23.63716667,-0.38,38.85,442.97,0.17,0.41,3.3
AGRY1071911,-33.49416667,23.64083333,-0.38,38.85,442.97,0.17,0.41,3.3
AGRY1071912,-33.491,23.643,-0.38,38.85,442.97,0.17,0.41,3.3
AGRY1071914,-33.48416667,23.6425,-0.38,38.85,442.97,0.17,0.41,3.3
AGRY1071916,-33.4915,23.629,-0.38,38.85,442.97,0.17,0.41,3.3
AGRY1071918,-33.4865,23.61183333,-0.38,38.85,442.97,0.17,0.41,3.3
AGRY1071921,-33.47833333,23.61933333,-0.38,38.85,442.97,0.17,0.41,3.3
AGRY1071922,-33.47833333,23.61466667,-0.38,38.85,442.97,0.17,0.41,3.3
AGRY1071923,-33.47833333,23.60966667,-0.38,38.85,442.97,0.17,0.41,3.3
AGRY1092304,-33.40716667,18.30183333,9.37,27.08,337.5,0.15,0.39,3.65
AGRY1122902,-33.72966667,19.1135,0.23,36.51,527.34,0.21,0.47,3.48
AGRY1122903,-33.727,19.1115,0.23,36.51,527.34,0.21,0.47,3.48
AGRY1122906,-33.71766667,19.10966667,0.23,36.51,527.34,0.21,0.47,3.48
NAHY1112501,-33.62033333,22.88433333,-0.79,38.52,516.8,0.11,0.48,3.55
NAHY1112502,-33.6235,22.9075,-0.79,38.52,516.8,0.11,0.48,3.55
WMPY1092901,-33.98466667,19.54516667,1.57,36.73,458.79,0.16,0.45,3.73
WMPY1092902,-33.98066667,19.52583333,1.57,36.73,458.79,0.16,0.45,3.73
WMPY1111704,-32.785,19.13333333,-1.39,35.69,564.26,0.2,0.49,3.73
WIJY1111704,-32.78,19.13666667,-1.39,35.69,564.26,0.2,0.49,3.73
NAHY1092801,-34.368,20.63283333,8.98,29.13,237.3,0.02,0.37,4.33
NAHY1092802,-34.387,20.692,8.98,29.13,237.3,0.02,0.37,4.33
AGRY2010506,-34.02966667,19.06883333,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2010507,-34.02483333,19.0725,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2010509,-34.019,19.07833333,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2011001,-34.02583333,20.52566667,2.62,36.51,290.04,0.03,0.41,4.58
AGRY2011008,-34.004,20.5355,2.62,36.51,290.04,0.03,0.41,4.58
AGRY2011103,-34.01083333,20.55166667,2.62,36.51,290.04,0.03,0.41,4.58
AGRY2011718,-34.08666667,23.23166667,6.64,31.46,369.14,0.1,0.43,1.43
MAJY2010801,-34.24816667,18.96933333,6.06,33.55,506.25,0.19,0.45,3.49
IEBY1062601,-33.86433333,18.564,6.06,33.55,506.25,0.19,0.45,3.49
PMRY1112201,-34.23733333,19.186,1.57,36.73,458.79,0.16,0.45,3.73
DOAY1091116,-34.045,20.4575,2.62,36.51,290.04,0.03,0.41,4.58
NGFY2010505,-34.04383333,19.05716667,6.06,33.55,506.25,0.19,0.45,3.49
NGFY2010506,-34.047,19.0585,6.06,33.55,506.25,0.19,0.45,3.49
NGFY2010507,-34.04833333,19.06366667,1.57,36.73,458.79,0.16,0.45,3.73
NGFY2010510,-34.06016667,19.06583333,1.57,36.73,458.79,0.16,0.45,3.73
NGFY2010511,-34.06216667,19.07016667,1.57,36.73,458.79,0.16,0.45,3.73
SMRY1102501,-34.12933333,18.9295,6.06,33.55,506.25,0.19,0.45,3.49
NAHY2031801,-34.32833333,19.03433333,10.17,24.48,474.61,0.22,0.42,3.61
NGFY2021508,-33.56983333,18.79566667,3.84,37.94,516.8,0.22,0.42,3.4
DOAY2030101,-34.727,19.87316667,5.49,30.49,374.41,0.13,0.4,4.09
DOAY2030103,-34.72116667,19.87516667,5.49,30.49,374.41,0.13,0.4,4.09
SHRY2033102,-33.42116667,21.756,0.71,40,390.23,0.05,0.45,3.94
SHRY2033103,-33.41583333,21.7545,0.71,40,390.23,0.05,0.45,3.94
SHRY2040101,-33.40366667,21.8375,0.71,40,390.23,0.05,0.45,3.94
SHRY2040102,-33.40766667,21.83833333,0.71,40,390.23,0.05,0.45,3.94
SHRY2040103,-33.41166667,21.83883333,0.71,40,390.23,0.05,0.45,3.94
SHRY2040104,-33.41616667,21.84083333,0.71,40,390.23,0.05,0.45,3.94
NGFY2050201,-33.57933333,19.38066667,0.23,36.51,527.34,0.21,0.47,3.48
NGFY2050202,-33.57566667,19.37466667,0.23,36.51,527.34,0.21,0.47,3.48
NGFY2050207,-33.7825,19.97583333,1.82,38.84,427.15,0.1,0.43,4.03
NGFY2050208,-33.77033333,19.965,1.82,38.84,427.15,0.1,0.43,4.03
AGRY2041912,-33.78066667,20.0865,1.82,38.84,427.15,0.1,0.43,4.03
AGRY2041915,-33.78383333,20.078,1.82,38.84,427.15,0.1,0.43,4.03
AGRY2041916,-33.77966667,20.07366667,1.82,38.84,427.15,0.1,0.43,4.03
AGRY2041917,-33.77566667,20.0725,1.82,38.84,427.15,0.1,0.43,4.03
AGRY2041919,-33.771,20.0715,1.82,38.84,427.15,0.1,0.43,4.03
AGRY2041921,-33.77033333,20.06666667,1.82,38.84,427.15,0.1,0.43,4.03
AGRY2041924,-33.7635,20.07533333,1.82,38.84,427.15,0.1,0.43,4.03
AGRY2041925,-33.76033333,20.07683333,1.82,38.84,427.15,0.1,0.43,4.03
AGRY2041927,-33.759,20.079,1.82,38.84,427.15,0.1,0.43,4.03
AGRY2041929,-33.75716667,20.08283333,1.82,38.84,427.15,0.1,0.43,4.03
AGRY2041930,-33.76033333,20.08783333,1.82,38.84,427.15,0.1,0.43,4.03
AGRY2041931,-33.76433333,20.0925,1.82,38.84,427.15,0.1,0.43,4.03
AGRY2041932,-33.76933333,20.09616667,1.82,38.84,427.15,0.1,0.43,4.03
AGRY2041933,-33.76933333,20.10266667,1.82,38.84,427.15,0.1,0.43,4.03
AGRY2042008,-33.74416667,19.98433333,-1.1,36.98,622.27,0.15,0.55,3.74
AGRY2042009,-33.741,19.98433333,-1.1,36.98,622.27,0.15,0.55,3.74
AGRY2042010,-33.73966667,19.98066667,-1.1,36.98,622.27,0.15,0.55,3.74
AGRY2042011,-33.73783333,19.97633333,-1.1,36.98,622.27,0.15,0.55,3.74
AGRY2042014,-33.73066667,19.9695,-1.1,36.98,622.27,0.15,0.55,3.74
AGRY2042022,-33.73966667,19.99783333,-1.1,36.98,622.27,0.15,0.55,3.74
AGRY2050203,-33.577,19.385,0.23,36.51,527.34,0.21,0.47,3.48
AGRY2050204,-33.58383333,19.3795,0.23,36.51,527.34,0.21,0.47,3.48
AGRY2050224,-33.77183333,19.979,1.82,38.84,427.15,0.1,0.43,4.03
AGRY2031101,-33.78066667,20.0745,1.82,38.84,427.15,0.1,0.43,4.03
AGRY2031201,-33.87833333,20.23716667,1.82,38.84,427.15,0.1,0.43,4.03
AGRY2031202,-33.8815,20.23716667,1.82,38.84,427.15,0.1,0.43,4.03
AGRY2031203,-33.88416667,20.236,1.82,38.84,427.15,0.1,0.43,4.03
AGRY2031204,-33.8875,20.23433333,1.82,38.84,427.15,0.1,0.43,4.03
AGRY2031205,-33.89083333,20.23283333,1.82,38.84,427.15,0.1,0.43,4.03
AGRY2031206,-33.891,20.23116667,1.82,38.84,427.15,0.1,0.43,4.03
AGRY2031207,-33.89283333,20.23233333,1.82,38.84,427.15,0.1,0.43,4.03
AGRY2031208,-33.89016667,20.22683333,1.82,38.84,427.15,0.1,0.43,4.03
AGRY2031210,-33.88383333,20.21933333,1.82,38.84,427.15,0.1,0.43,4.03
AGRY2031211,-33.88116667,20.2145,1.82,38.84,427.15,0.1,0.43,4.03
AGRY2031212,-33.877,20.21183333,1.82,38.84,427.15,0.1,0.43,4.03
AGRY2031213,-33.873,20.2135,1.82,38.84,427.15,0.1,0.43,4.03
AGRY2031214,-33.87466667,20.21766667,1.82,38.84,427.15,0.1,0.43,4.03
AGRY2031215,-33.87383333,20.2225,1.82,38.84,427.15,0.1,0.43,4.03
AGRY2031216,-33.87466667,20.2285,1.82,38.84,427.15,0.1,0.43,4.03
AGRY2031217,-33.87483333,20.23283333,1.82,38.84,427.15,0.1,0.43,4.03
AGRY2031302,-34.02566667,19.5715,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2031303,-34.026,19.57533333,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2031308,-34.034,19.58016667,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2031310,-34.03466667,19.5725,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2040607,-32.44733333,19.26083333,-0.63,37.38,474.61,0.11,0.48,3.89
AGRY2040610,-32.45133333,19.26083333,-0.63,37.38,474.61,0.11,0.48,3.89
AGRY2040612,-32.45683333,19.25983333,-0.63,37.38,474.61,0.11,0.48,3.89
AGRY2040614,-32.4635,19.25983333,-0.63,37.38,474.61,0.11,0.48,3.89
SMRY2050205,-33.77916667,19.95483333,1.82,38.84,427.15,0.1,0.43,4.03
NAHY2052601,-33.99183333,18.34783333,11.12,25.9,374.41,0.22,0.34,3.64
PMRY2042001,-33.73566667,19.9865,-1.1,36.98,622.27,0.15,0.55,3.74
PMRY2042002,-33.73866667,19.986,-1.1,36.98,622.27,0.15,0.55,3.74
DJLY2050205,-33.778,19.96766667,1.82,38.84,427.15,0.1,0.43,4.03
NAHY2061702,-33.454,21.201,0.3,39.56,374.41,0.05,0.41,4.09
AGRY2021901,-33.97933333,19.26983333,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2021902,-33.981,19.2635,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2022001,-33.90716667,19.264,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2022002,-33.89683333,19.25833333,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2022003,-33.88733333,19.25166667,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2022004,-33.887,19.24133333,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2022005,-33.891,19.23766667,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2022006,-33.89466667,19.241,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2022008,-33.90233333,19.24616667,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2022009,-33.9055,19.24833333,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2022010,-33.9095,19.25266667,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2022012,-33.9085,19.25916667,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2022013,-33.9095,19.2635,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2022101,-34.53733333,19.54083333,6.87,29.51,363.87,0.14,0.41,3.67
AGRY2022102,-34.54916667,19.54566667,6.87,29.51,363.87,0.14,0.41,3.67
AGRY2022103,-34.56583333,19.50383333,6.87,29.51,363.87,0.14,0.41,3.67
AGRY2022104,-34.56266667,19.50783333,6.87,29.51,363.87,0.14,0.41,3.67
AGRY2022701,-33.94933333,19.51566667,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2031209,-33.8875,20.2225,1.82,38.84,427.15,0.1,0.43,4.03
AGRY2033001,-33.78016667,19.04466667,6.06,33.55,506.25,0.19,0.45,3.49
AGRY2033002,-33.77766667,19.04033333,6.06,33.55,506.25,0.19,0.45,3.49
AGRY2051402,-34.18516667,19.08666667,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2051403,-34.21533333,19.171,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2051404,-34.21533333,19.14216667,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2052710,-33.96583333,20.19566667,1.82,38.84,427.15,0.1,0.43,4.03
AGRY2052801,-33.83866667,20.46133333,2.62,36.51,290.04,0.03,0.41,4.58
AGRY2052802,-33.8365,20.46133333,2.62,36.51,290.04,0.03,0.41,4.58
AGRY2052804,-33.836,20.45433333,2.62,36.51,290.04,0.03,0.41,4.58
AGRY2052806,-33.8175,20.4295,2.62,36.51,290.04,0.03,0.41,4.58
AGRY2052807,-33.81483333,20.4275,2.62,36.51,290.04,0.03,0.41,4.58
AGRY2052808,-33.81683333,20.42316667,2.62,36.51,290.04,0.03,0.41,4.58
AGRY2052811,-33.81083333,20.416,2.62,36.51,290.04,0.03,0.41,4.58
AGRY2052816,-33.79916667,20.39833333,2.62,36.51,290.04,0.03,0.41,4.58
AGRY2052819,-33.79233333,20.3935,2.62,36.51,290.04,0.03,0.41,4.58
AGRY2052912,-33.75983333,21.95533333,4.23,35.73,305.86,0.03,0.41,4.22
AGRY2052923,-33.76166667,21.98433333,4.23,35.73,305.86,0.03,0.41,4.22
AGRY2052924,-33.75983333,21.986,4.23,35.73,305.86,0.03,0.41,4.22
AGRY2053006,-33.428,22.39616667,0.52,38.33,406.05,0.07,0.43,3.51
AGRY2053007,-33.4325,22.3935,0.52,38.33,406.05,0.07,0.43,3.51
AGRY2053008,-33.437,22.38866667,0.52,38.33,406.05,0.07,0.43,3.51
AGRY2053009,-33.43883333,22.38283333,0.52,38.33,406.05,0.07,0.43,3.51
AGRY2053010,-33.441,22.38716667,0.52,38.33,406.05,0.07,0.43,3.51
AGRY2053014,-33.41166667,22.3785,0.52,38.33,406.05,0.07,0.43,3.51
AGRY2053027,-33.41216667,22.11283333,0.71,40,390.23,0.05,0.45,3.94
AGRY2053028,-33.415,22.11283333,0.71,40,390.23,0.05,0.45,3.94
AGRY2053029,-33.418,22.11283333,0.71,40,390.23,0.05,0.45,3.94
AGRY2053030,-33.4195,22.11833333,0.71,40,390.23,0.05,0.45,3.94
AGRY2053031,-33.422,22.11666667,0.71,40,390.23,0.05,0.45,3.94
AGRY2053032,-33.42283333,22.11283333,0.71,40,390.23,0.05,0.45,3.94
AGRY2053033,-33.42483333,22.11283333,0.71,40,390.23,0.05,0.45,3.94
AGRY2053040,-33.4235,21.9695,0.71,40,390.23,0.05,0.45,3.94
AGRY2053041,-33.41933333,21.97216667,0.71,40,390.23,0.05,0.45,3.94
AGRY2053042,-33.42116667,21.97383333,0.71,40,390.23,0.05,0.45,3.94
AGRY2053113,-33.36166667,22.45533333,0.52,38.33,406.05,0.07,0.43,3.51
AGRY2053114,-33.36133333,22.44783333,0.52,38.33,406.05,0.07,0.43,3.51
AGRY2062709,-34.11033333,19.48766667,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2062710,-34.1135,19.48983333,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2022203,-34.66716667,19.7205,5.49,30.49,374.41,0.13,0.4,4.09
AGRY2030501,-34.70266667,19.8075,5.49,30.49,374.41,0.13,0.4,4.09
AGRY2030502,-34.7085,19.79216667,5.49,30.49,374.41,0.13,0.4,4.09
AGRY2052201,-34.45716667,19.5425,6.87,29.51,363.87,0.14,0.41,3.67
MURY2021903,-33.98966667,19.23716667,1.57,36.73,458.79,0.16,0.45,3.73
MURY2021904,-33.99783333,19.24083333,1.57,36.73,458.79,0.16,0.45,3.73
MURY2021905,-34.00316667,19.24783333,1.57,36.73,458.79,0.16,0.45,3.73
MURY2022001,-33.89966667,19.25866667,1.57,36.73,458.79,0.16,0.45,3.73
MURY2022003,-33.88333333,19.25166667,1.57,36.73,458.79,0.16,0.45,3.73
MURY2022004,-33.882,19.26083333,1.57,36.73,458.79,0.16,0.45,3.73
MURY2022005,-33.88016667,19.272,1.57,36.73,458.79,0.16,0.45,3.73
MURY2022204,-34.704,19.70583333,5.49,30.49,374.41,0.13,0.4,4.09
MURY2022209,-34.55366667,19.74083333,5.49,30.49,374.41,0.13,0.4,4.09
AGRY2051201,-33.995,18.9795,6.06,33.55,506.25,0.19,0.45,3.49
AGRY2051202,-33.99733333,18.98583333,6.06,33.55,506.25,0.19,0.45,3.49
AGRY2051203,-34,18.99083333,6.06,33.55,506.25,0.19,0.45,3.49
AGRY2051220,-33.991,18.992,6.06,33.55,506.25,0.19,0.45,3.49
AGRY2051221,-33.98966667,18.98716667,6.06,33.55,506.25,0.19,0.45,3.49
AGRY2051222,-33.99233333,18.98166667,6.06,33.55,506.25,0.19,0.45,3.49
AGRY2061701,-33.69916667,19.085,0.23,36.51,527.34,0.21,0.47,3.48
AGRY2061702,-33.6995,19.08933333,0.23,36.51,527.34,0.21,0.47,3.48
AGRY2070510,-33.427,21.8345,0.71,40,390.23,0.05,0.45,3.94
AGRY2070512,-33.42033333,21.8345,0.71,40,390.23,0.05,0.45,3.94
AGRY2070513,-33.4235,21.83916667,0.71,40,390.23,0.05,0.45,3.94
AGRY2070612,-33.531,21.615,0.71,40,390.23,0.05,0.45,3.94
AGRY2070615,-33.53033333,21.61083333,0.71,40,390.23,0.05,0.45,3.94
AGRY2070617,-33.52883333,21.6065,0.71,40,390.23,0.05,0.45,3.94
AGRY2070618,-33.532,21.60433333,0.71,40,390.23,0.05,0.45,3.94
AGRY2070619,-33.53283333,21.6,0.71,40,390.23,0.05,0.45,3.94
AGRY2070628,-33.53783333,21.578,0.71,40,390.23,0.05,0.45,3.94
AGRY2070630,-33.53783333,21.57416667,0.71,40,390.23,0.05,0.45,3.94
AGRY2070632,-33.537,21.56716667,0.71,40,390.23,0.05,0.45,3.94
AGRY2070633,-33.541,21.565,0.71,40,390.23,0.05,0.45,3.94
AGRY2070634,-33.546,21.56283333,0.71,40,390.23,0.05,0.45,3.94
AGRY2071009,-33.722,21.8835,0.71,40,390.23,0.05,0.45,3.94
AGRY2071010,-33.7195,21.8835,0.71,40,390.23,0.05,0.45,3.94
AGRY2071011,-33.71483333,21.8855,0.71,40,390.23,0.05,0.45,3.94
AGRY2071012,-33.714,21.88166667,0.71,40,390.23,0.05,0.45,3.94
AGRY2071014,-33.7415,21.942,0.71,40,390.23,0.05,0.45,3.94
AGRY2071024,-33.71583333,21.94566667,0.71,40,390.23,0.05,0.45,3.94
AGRY2071202,-33.69183333,21.64366667,0.71,40,390.23,0.05,0.45,3.94
AGRY2080901,-33.88066667,19.16016667,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2080902,-33.88066667,19.15816667,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2080903,-33.88283333,19.155,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2080904,-33.88283333,19.151,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2080905,-33.882,19.14616667,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2080906,-33.88066667,19.14083333,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2080907,-33.87933333,19.136,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2080908,-33.87516667,19.13283333,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2080909,-33.8765,19.128,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2080910,-33.87366667,19.1255,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2080911,-33.86983333,19.1225,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2080912,-33.86616667,19.12383333,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2080913,-33.86216667,19.1205,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2080914,-33.86266667,19.11683333,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2080915,-33.86266667,19.11233333,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2080916,-33.86083333,19.108,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2080917,-33.85783333,19.1055,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2080918,-33.85583333,19.10216667,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2080919,-33.85466667,19.09666667,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2080920,-33.854,19.09166667,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2080922,-33.85716667,19.08233333,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2080923,-33.86266667,19.079,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2080926,-33.86983333,19.06833333,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2081201,-33.62483333,22.91283333,-0.79,38.52,516.8,0.11,0.48,3.55
AGRY2081203,-33.61866667,22.915,-0.79,38.52,516.8,0.11,0.48,3.55
AGRY2081205,-33.6455,22.95483333,-0.79,38.52,516.8,0.11,0.48,3.55
AGRY2081206,-33.6665,22.9575,-0.79,38.52,516.8,0.11,0.48,3.55
AGRY2081401,-33.741,19.87116667,-1.1,36.98,622.27,0.15,0.55,3.74
AGRY2082701,-34.00416667,19.364,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2082702,-34.00133333,19.36233333,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2082703,-33.9985,19.37416667,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2082704,-33.99733333,19.378,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2082705,-33.9955,19.3825,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2082706,-33.99283333,19.38616667,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2082707,-33.98866667,19.38466667,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2082708,-33.987,19.38,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2082709,-33.98433333,19.36983333,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2082710,-33.9815,19.37066667,1.57,36.73,458.79,0.16,0.45,3.73
SMRY2022801,-34.04283333,19.1645,1.57,36.73,458.79,0.16,0.45,3.73
SMRY2022802,-33.90766667,19.26616667,1.57,36.73,458.79,0.16,0.45,3.73
SMRY2022803,-33.90133333,19.27316667,1.57,36.73,458.79,0.16,0.45,3.73
SMRY2022804,-33.93966667,19.51983333,1.57,36.73,458.79,0.16,0.45,3.73
SMRY2022805,-33.94633333,19.517,1.57,36.73,458.79,0.16,0.45,3.73
SMRY2022806,-33.95233333,19.51916667,1.57,36.73,458.79,0.16,0.45,3.73
SMRY2022807,-33.94933333,19.51983333,1.57,36.73,458.79,0.16,0.45,3.73
AMMY2021903,-33.95983333,19.2485,1.57,36.73,458.79,0.16,0.45,3.73
AMMY2021906,-33.99466667,19.23766667,1.57,36.73,458.79,0.16,0.45,3.73
AMMY2022001,-33.90716667,19.26883333,1.57,36.73,458.79,0.16,0.45,3.73
AMMY2022005,-33.886,19.24733333,1.57,36.73,458.79,0.16,0.45,3.73
AMMY2022006,-33.88333333,19.25583333,1.57,36.73,458.79,0.16,0.45,3.73
AMMY2022007,-33.881,19.26616667,1.57,36.73,458.79,0.16,0.45,3.73
AMMY2022008,-33.87883333,19.27683333,1.57,36.73,458.79,0.16,0.45,3.73
AMMY2022009,-33.88516667,19.2785,1.57,36.73,458.79,0.16,0.45,3.73
AMMY2022104,-34.5545,19.536,6.87,29.51,363.87,0.14,0.41,3.67
AMMY2022106,-34.55683333,19.53016667,6.87,29.51,363.87,0.14,0.41,3.67
AMMY2022210,-34.54866667,19.73683333,5.49,30.49,374.41,0.13,0.4,4.09
AMMY2022101,-34.52933333,19.54916667,6.87,29.51,363.87,0.14,0.41,3.67
AMMY2022102,-34.53333333,19.53983333,6.87,29.51,363.87,0.14,0.41,3.67
AMMY2022103,-34.5415,19.543,6.87,29.51,363.87,0.14,0.41,3.67
AMMY2022201,-34.56716667,19.479,6.87,29.51,363.87,0.14,0.41,3.67
SMRY2061301,-33.63783333,19.09033333,0.23,36.51,527.34,0.21,0.47,3.48
SMRY2061304,-33.33783333,19.08766667,0.23,36.51,527.34,0.21,0.47,3.48
SHRY2042701,-33.80483333,19.35133333,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2080801,-33.37666667,19.29133333,0.23,36.51,527.34,0.21,0.47,3.48
AGRY2081215,-33.64183333,23.135,-0.79,38.52,516.8,0.11,0.48,3.55
AGRY2081309,-34.0045,21.92633333,4.23,35.73,305.86,0.03,0.41,4.22
AGRY2081310,-33.96583333,21.225,2.65,37.4,326.95,0.03,0.41,4.69
AGRY2081311,-33.94616667,20.71283333,2.62,36.51,290.04,0.03,0.41,4.58
AGRY2081312,-33.94316667,20.71716667,2.62,36.51,290.04,0.03,0.41,4.58
AGRY2081313,-33.94416667,20.71383333,2.62,36.51,290.04,0.03,0.41,4.58
AGRY2081314,-33.931,20.7205,2.62,36.51,290.04,0.03,0.41,4.58
AGRY2081315,-33.9275,20.7195,2.62,36.51,290.04,0.03,0.41,4.58
